4.803131051,5.003020035,5.184431136,4.640593463,4.67936543,4.499303173,4.974560512,4.822058662,4.692602059,4.91397981
4.8231834,4.984958073,5.101138328,4.584502219,4.670280865,4.578644025,4.953342035,4.888515237,4.714415529,4.80284894
4.740861462,4.989255206,5.04354919,4.614260733,4.611953558,4.494808871,4.921094599,4.914109264,4.546874405,4.805808068
4.777698122,4.874433955,4.997747518,4.622368399,4.550439375,4.377420727,4.863402991,4.847317975,4.688022084,4.841964321
4.834790531,4.847532576,5.00004912,4.587591385,4.586798032,4.509458673,4.830089072,4.814767899,4.626966042,4.810683703
4.757147234,4.829066964,4.932455902,4.52118319,4.604067096,4.611780194,4.817167821,4.843044969,4.629625897,4.8601994
4.810294215,4.923396201,4.938746322,4.590842404,4.603877086,4.639051913,4.84476678,4.829774419,4.640662946,4.877655024
4.815211486,4.910080158,4.94917561,4.577727155,4.605403843,4.687090862,4.916169932,4.815560439,4.751719986,4.851249473
4.790199224,4.946508665,5.010116,4.717280944,4.589271899,4.645180055,5.000953655,4.875929447,4.733381231,4.882917161
4.867611233,4.935577021,4.915541484,4.677235133,4.595259284,4.646981142,5.031137902,4.867157839,4.726313741,4.903415528
4.778782887,4.894032245,4.927648969,4.793730068,4.69128131,4.746568369,5.016470068,4.818937008,4.692090804,4.848883897
4.818710054,4.894116201,5.025465857,4.806011108,4.61892164,4.620842275,5.052565548,4.889868331,4.627210907,4.944632658
4.844345342,4.836670112,5.005523668,4.903504054,4.643440177,4.670311899,5.033783236,4.862332576,4.688311211,4.854133391
4.826523983,4.88009619,5.066907089,4.891769528,4.634761568,4.718186154,5.023548014,4.901462337,4.726668222,4.884756771
4.754043459,4.843114353,5.032326791,4.871474862,4.678276371,4.68380087,4.990159202,4.895303229,4.685997425,4.929485225
4.824553444,4.988368291,5.053821069,4.984019453,4.627735629,4.690712456,5.054150075,4.850004496,4.708930257,4.936956965
4.907541146,4.890320614,5.033146176,4.885394591,4.700904931,4.862516885,5.0791848,4.798088147,4.841881336,4.840912063
