"","R","residual","individual","type","lambda","experiment","location"
"1205",1.39972192205764,0.034273306970517,"9","R",3.9,"tbuooh","medial_axis"
"1206",1.35135810675574,0.00681180001548,"9","R",3.9,"tbuooh","medial_axis"
"1207",1.00146227315109,0.001797205645501,"10","R",3.9,"tbuooh","medial_axis"
"1208",1.00733089709556,-0.001681694666018,"10","R",3.9,"tbuooh","medial_axis"
"1209",1.01049231496401,0.006269218710661,"10","R",3.9,"tbuooh","medial_axis"
"1210",1.02204930091567,0.019339428490732,"10","R",3.9,"tbuooh","medial_axis"
"1211",1.01163427622896,-0.023607520937141,"10","R",3.9,"tbuooh","medial_axis"
"1212",1.00692753434179,-0.023154516913906,"10","R",3.9,"tbuooh","medial_axis"
"1213",1.01159251481681,-0.002081205003667,"10","R",3.9,"tbuooh","medial_axis"
"1214",1.00425096557261,0.009904465896998,"10","R",3.9,"tbuooh","medial_axis"
"1215",1.00380184658733,0.011862268102008,"10","R",3.9,"tbuooh","medial_axis"
"1216",1.00905879653232,-0.030175904404165,"10","R",3.9,"tbuooh","medial_axis"
"1217",1.02673236574461,-0.010041878073229,"10","R",3.9,"tbuooh","medial_axis"
"1218",1.01767255471993,0.119530331644229,"10","R",3.9,"tbuooh","medial_axis"
"1219",1.00012260175826,-0.040340749146741,"10","R",3.9,"tbuooh","medial_axis"
"1220",1.01870146358521,-0.00016210479727,"10","R",3.9,"tbuooh","medial_axis"
"1221",1.03736904210966,-0.038248603860732,"10","R",3.9,"tbuooh","medial_axis"
"1222",1.00080441596579,-0.007261539083529,"10","R",3.9,"tbuooh","medial_axis"
"1223",0.983774191326796,-0.006476039920956,"10","R",3.9,"tbuooh","medial_axis"
"1224",1.00273991240806,-0.018873817560801,"10","R",3.9,"tbuooh","medial_axis"
"1225",1.03729461865355,0.094863437239306,"10","R",3.9,"tbuooh","medial_axis"
"1226",1.04243944177171,-0.022448690966674,"10","R",3.9,"tbuooh","medial_axis"
"1227",1.00502489855387,-0.050554857860629,"10","R",3.9,"tbuooh","medial_axis"
"1228",1.3249365896592,-0.008616755635802,"10","R",3.9,"tbuooh","medial_axis"
"1229",1.3131769037803,-0.011709554898711,"10","R",3.9,"tbuooh","medial_axis"
"1230",1.34381451918141,0.027032644624761,"10","R",3.9,"tbuooh","medial_axis"
"1231",1.35525047396856,0.015207507164988,"10","R",3.9,"tbuooh","medial_axis"
"1232",1.34114263606,0.007096084617202,"10","R",3.9,"tbuooh","medial_axis"
"1233",1.3336031010193,-0.009652903432556,"10","R",3.9,"tbuooh","medial_axis"
"1234",1.3363251904303,0.019284399217823,"10","R",3.9,"tbuooh","medial_axis"
"1235",1.31644417886255,-0.003698328106392,"10","R",3.9,"tbuooh","medial_axis"
"1236",1.3052158100332,-0.022533438344812,"10","R",3.9,"tbuooh","medial_axis"
"1237",1.32171744135455,0.01468706587285,"10","R",3.9,"tbuooh","medial_axis"
"1238",1.28482719545246,0.002780606527303,"10","R",3.9,"tbuooh","medial_axis"
"1239",1.33540328800526,-0.023089247255315,"10","R",3.9,"tbuooh","medial_axis"
"1240",1.30827853108446,0.017948053270289,"10","R",3.9,"tbuooh","medial_axis"
"1241",1.30485963734909,-0.026136992341721,"10","R",3.9,"tbuooh","medial_axis"
"1242",1.28643359312918,-0.0274144637377,"10","R",3.9,"tbuooh","medial_axis"
"1243",1.28996520747699,0.020864215611071,"10","R",3.9,"tbuooh","medial_axis"
"1244",1.28169459404297,0.008922993661314,"10","R",3.9,"tbuooh","medial_axis"
"1245",1.2858285440111,0.01360760865301,"10","R",3.9,"tbuooh","medial_axis"
"1246",1.33190585637907,-0.012379984190698,"10","R",3.9,"tbuooh","medial_axis"
"1247",1.27605346841199,0.01472861240581,"10","R",3.9,"tbuooh","medial_axis"
"1248",1.26536994876288,0.011748447476918,"10","R",3.9,"tbuooh","medial_axis"
"1249",1.2731399821934,0.011654606218442,"10","R",3.9,"tbuooh","medial_axis"
"1250",1.29190742718652,-0.026695915898233,"10","R",3.9,"tbuooh","medial_axis"
"1251",1.27895300457259,-0.039148056854064,"10","R",3.9,"tbuooh","medial_axis"
"1252",1.28263997492999,0.033206755934236,"10","R",3.9,"tbuooh","medial_axis"
"1253",1.29203619555064,0.008589692185681,"10","R",3.9,"tbuooh","medial_axis"
"1254",1.26399737371826,0.023901382982636,"10","R",3.9,"tbuooh","medial_axis"
"1255",1.28423723537461,-0.044348532089045,"10","R",3.9,"tbuooh","medial_axis"
"1256",1.27498793056327,0.032155458942551,"10","R",3.9,"tbuooh","medial_axis"
"1257",1.25240178832891,0.016744414996633,"10","R",3.9,"tbuooh","medial_axis"
"1258",1.25869999546519,-0.016594272680878,"10","R",3.9,"tbuooh","medial_axis"
"1259",1.27806874078848,-0.015660613533829,"10","R",3.9,"tbuooh","medial_axis"
"1260",1.24828743814119,-0.032266647466995,"10","R",3.9,"tbuooh","medial_axis"
"1261",1.27831794794063,0.026273751665397,"10","R",3.9,"tbuooh","medial_axis"
"1262",1.27831516203027,-0.024163326891266,"10","R",3.9,"tbuooh","medial_axis"
"1263",1.25841059927062,0.016935334598702,"10","R",3.9,"tbuooh","medial_axis"
"1264",1.25537889541685,0.036445051911878,"10","R",3.9,"tbuooh","medial_axis"
"1265",1.26180212947456,-0.009775224508949,"10","R",3.9,"tbuooh","medial_axis"
"1266",1.28673079094524,-0.018446356044851,"10","R",3.9,"tbuooh","medial_axis"
"1267",1.25933067652925,0.00495937770173,"10","R",3.9,"tbuooh","medial_axis"
"1268",1.27559896422324,-0.005539178715867,"10","R",3.9,"tbuooh","medial_axis"
"1269",1.24764654289053,0.031242824399945,"10","R",3.9,"tbuooh","medial_axis"
"1270",1.29268117536776,-0.020136068468271,"10","R",3.9,"tbuooh","medial_axis"
"1271",1.25364564801093,-0.018640397635897,"10","R",3.9,"tbuooh","medial_axis"
"1272",1.2454763554178,0.011038634677394,"10","R",3.9,"tbuooh","medial_axis"
"1273",1.27512622993479,-0.003755841188889,"10","R",3.9,"tbuooh","medial_axis"
"1274",1.26950851921138,-0.002260386073022,"10","R",3.9,"tbuooh","medial_axis"
"1275",1.26213057342093,0.006319535529529,"10","R",3.9,"tbuooh","medial_axis"
"1276",1.26526110835666,0.030454534827865,"10","R",3.9,"tbuooh","medial_axis"
"1277",1.26268793671022,-0.047548052358175,"10","R",3.9,"tbuooh","medial_axis"
"1278",1.26535884157622,0.000872310526321,"10","R",3.9,"tbuooh","medial_axis"
"1279",1.29614196856098,0.014301903410781,"10","R",3.9,"tbuooh","medial_axis"
"1280",1.29902985761936,0.001501520670965,"10","R",3.9,"tbuooh","medial_axis"
"1281",1.25957052136034,0.012854171455544,"10","R",3.9,"tbuooh","medial_axis"
"1282",1.31177220732591,-0.008165378921245,"10","R",3.9,"tbuooh","medial_axis"
"1283",1.2700735804998,0.01394773075686,"10","R",3.9,"tbuooh","medial_axis"
"1284",1.32242129806368,-0.021759477043742,"10","R",3.9,"tbuooh","medial_axis"
"1285",1.28572870449252,-0.015528521817656,"10","R",3.9,"tbuooh","medial_axis"
"1286",1.29907639339402,0.008161727585927,"10","R",3.9,"tbuooh","medial_axis"
"1287",1.32410684515804,-0.003815761668334,"10","R",3.9,"tbuooh","medial_axis"
"1288",1.32935178786221,-0.008799234678965,"10","R",3.9,"tbuooh","medial_axis"
"1289",1.28901854314581,0.047169556059017,"10","R",3.9,"tbuooh","medial_axis"
"1290",1.30372107163098,-0.018264508566339,"10","R",3.9,"tbuooh","medial_axis"
"1291",1.31762027999898,-0.013459443095465,"10","R",3.9,"tbuooh","medial_axis"
"1292",1.33167217434184,0.03477023415495,"10","R",3.9,"tbuooh","medial_axis"
"1293",1.30910274996404,0.023865753545016,"10","R",3.9,"tbuooh","medial_axis"
"1294",1.3457323796085,-0.029053285240047,"10","R",3.9,"tbuooh","medial_axis"
"1295",1.33301720839576,-0.031426130544884,"10","R",3.9,"tbuooh","medial_axis"
"1296",1.2870129783728,-0.020793186332285,"10","R",3.9,"tbuooh","medial_axis"
"1297",1.29990013780358,0.003458398021607,"10","R",3.9,"tbuooh","medial_axis"
"1298",1.33042242009768,-0.023229697906827,"10","R",3.9,"tbuooh","medial_axis"
"1299",1.32350679448975,0.035125948654497,"10","R",3.9,"tbuooh","medial_axis"
"1300",1.3342719383877,0.039961062542944,"10","R",3.9,"tbuooh","medial_axis"
"1301",1.32880707003946,0.024951509986449,"10","R",3.9,"tbuooh","medial_axis"
"1302",1.31089209157092,-0.006846041058826,"10","R",3.9,"tbuooh","medial_axis"
"1303",1.34958510837315,-0.025415208996215,"10","R",3.9,"tbuooh","medial_axis"
"1304",1.35733163393584,-0.025261282394689,"10","R",3.9,"tbuooh","medial_axis"
"1305",1.35434875336052,-0.002068259065449,"10","R",3.9,"tbuooh","medial_axis"
"1306",1.33139703056685,0.002272074990196,"10","R",3.9,"tbuooh","medial_axis"
"1307",1.31747606003563,0.007624594678359,"10","R",3.9,"tbuooh","medial_axis"
"1308",1.34165689180829,-0.043097418051223,"10","R",3.9,"tbuooh","medial_axis"
"1309",1.32878324852689,0.012536542831817,"10","R",3.9,"tbuooh","medial_axis"
"1310",1.32542348172472,0.019370054814647,"10","R",3.9,"tbuooh","medial_axis"
"1311",1.31942988666011,0.013808820852088,"10","R",3.9,"tbuooh","medial_axis"
"1312",1.31911321728278,0.018460677590427,"10","R",3.9,"tbuooh","medial_axis"
"1313",1.37487413771259,0.012368031410699,"10","R",3.9,"tbuooh","medial_axis"
"1314",1.33603307603396,-0.024773424580135,"10","R",3.9,"tbuooh","medial_axis"
"1315",1.36434675070086,-0.014065017302809,"10","R",3.9,"tbuooh","medial_axis"
"1316",1.36527322013359,0.001776072496418,"10","R",3.9,"tbuooh","medial_axis"
"1317",1.37526965355183,0.042939217270269,"10","R",3.9,"tbuooh","medial_axis"
"1318",1.32908689662411,-0.023478017241549,"10","R",3.9,"tbuooh","medial_axis"
"1319",1.34488460729875,-0.014955380577364,"10","R",3.9,"tbuooh","medial_axis"
"1320",1.39228755341637,-0.010276230455044,"10","R",3.9,"tbuooh","medial_axis"
"1321",1.34609433267943,-0.039184900074104,"10","R",3.9,"tbuooh","medial_axis"
"1322",1.35987051725183,0.033037717244325,"10","R",3.9,"tbuooh","medial_axis"
"1323",1.35843835902631,0.015023726983296,"10","R",3.9,"tbuooh","medial_axis"
"1324",1.41035384414658,-0.002888568293406,"10","R",3.9,"tbuooh","medial_axis"
"1325",1.41997174824977,0.006523574171387,"10","R",3.9,"tbuooh","medial_axis"
"1326",1.4216164048697,0.013101405580956,"10","R",3.9,"tbuooh","medial_axis"
"1327",1.40572067009352,0.024147468094671,"10","R",3.9,"tbuooh","medial_axis"
"1328",1.42136605406927,-0.025265746844606,"10","R",3.9,"tbuooh","medial_axis"
"1329",1.40986276782389,-0.011336996880661,"10","R",3.9,"tbuooh","medial_axis"
"1330",1.40768270119486,0.016999988581767,"10","R",3.9,"tbuooh","medial_axis"
"1331",1.45513482255662,-0.031150639564608,"10","R",3.9,"tbuooh","medial_axis"
"1332",1.46437916493638,0.012115824723802,"10","R",3.9,"tbuooh","medial_axis"
"1333",1.40555074263716,-0.011812808877076,"10","R",3.9,"tbuooh","medial_axis"
"1334",1.41362607202938,-0.015577275704109,"10","R",3.9,"tbuooh","medial_axis"
"1335",1.40693720793641,-0.004116676648275,"10","R",3.9,"tbuooh","medial_axis"
"1336",1.40106193703114,0.019893282558901,"10","R",3.9,"tbuooh","medial_axis"
"1337",1.46618919874771,0.032560407715898,"10","R",3.9,"tbuooh","medial_axis"
"1338",1.41076167624091,0.006697195140065,"10","R",3.9,"tbuooh","medial_axis"
"1339",1.43374363879939,-0.044456986044545,"10","R",3.9,"tbuooh","medial_axis"
"1340",1.44258884358389,0.016046709518119,"10","R",3.9,"tbuooh","medial_axis"
"1341",1.01090568924964,-0.010975010228984,"11","R",3.9,"tbuooh","medial_axis"
"1342",1.03088526337454,-2.74e-05,"11","R",3.9,"tbuooh","medial_axis"
"1343",1.03130842533111,0.028756760381004,"11","R",3.9,"tbuooh","medial_axis"
"1344",1.00780952615943,0.007156876191945,"11","R",3.9,"tbuooh","medial_axis"
"1345",0.99387732857409,-0.023452304753561,"11","R",3.9,"tbuooh","medial_axis"
"1346",1.03143536690038,-0.006117657375572,"11","R",3.9,"tbuooh","medial_axis"
"1347",1.02596425852546,0.00807396617059,"11","R",3.9,"tbuooh","medial_axis"
"1348",1.02341296828055,-0.015375905108705,"11","R",3.9,"tbuooh","medial_axis"
"1349",1.03684599585178,0.011172592372979,"11","R",3.9,"tbuooh","medial_axis"
"1350",1.0115486251476,0.01980047573294,"11","R",3.9,"tbuooh","medial_axis"
"1351",1.03873825401413,-0.004839316723602,"11","R",3.9,"tbuooh","medial_axis"
"1352",1.01495476328327,-0.024177848313851,"11","R",3.9,"tbuooh","medial_axis"
"1353",1.05219388127569,-0.014256712099648,"11","R",3.9,"tbuooh","medial_axis"
"1354",1.04112036344481,0.012691771910548,"11","R",3.9,"tbuooh","medial_axis"
"1355",1.03276220863177,0.011913712469632,"11","R",3.9,"tbuooh","medial_axis"
"1356",1.03871022635606,0.013438361982867,"11","R",3.9,"tbuooh","medial_axis"
"1357",1.01616247941446,0.02082422473412,"11","R",3.9,"tbuooh","medial_axis"
"1358",1.00494433308072,0.007423100305558,"11","R",3.9,"tbuooh","medial_axis"
"1359",1.01418251770472,-0.016889723663302,"11","R",3.9,"tbuooh","medial_axis"
"1360",0.995621876928849,-0.002797385434919,"11","R",3.9,"tbuooh","medial_axis"
"1361",1.00451920949578,-0.043904818985319,"11","R",3.9,"tbuooh","medial_axis"
"1362",1.34317034910439,0.020011900806112,"11","R",3.9,"tbuooh","medial_axis"
"1363",1.33927766326254,0.002253748473606,"11","R",3.9,"tbuooh","medial_axis"
"1364",1.36153067582667,-0.002394297468843,"11","R",3.9,"tbuooh","medial_axis"
"1365",1.34031830607107,0.020468260932644,"11","R",3.9,"tbuooh","medial_axis"
"1366",1.34371439836529,0.025191110067011,"11","R",3.9,"tbuooh","medial_axis"
"1367",1.33219450053805,-0.000886265731916,"11","R",3.9,"tbuooh","medial_axis"
"1368",1.36849070650479,-0.029819711242497,"11","R",3.9,"tbuooh","medial_axis"
"1369",1.36932944069787,-0.007452710476416,"11","R",3.9,"tbuooh","medial_axis"
"1370",1.35950983757222,0.010004944840549,"11","R",3.9,"tbuooh","medial_axis"
"1371",1.33442765072594,0.01624584330427,"11","R",3.9,"tbuooh","medial_axis"
"1372",1.36635209283554,-0.03993852063074,"11","R",3.9,"tbuooh","medial_axis"
"1373",1.35893318605114,-0.015961818951349,"11","R",3.9,"tbuooh","medial_axis"
"1374",1.35876006590858,-0.000723341384508,"11","R",3.9,"tbuooh","medial_axis"
"1375",1.35111213579436,0.028613264402337,"11","R",3.9,"tbuooh","medial_axis"
"1376",1.34470034179433,-0.018521905270964,"11","R",3.9,"tbuooh","medial_axis"
"1377",1.31012656212443,0.009834605568544,"11","R",3.9,"tbuooh","medial_axis"
"1378",1.36654420668969,0.007622436606301,"11","R",3.9,"tbuooh","medial_axis"
"1379",1.35243983204879,0.008558861684868,"11","R",3.9,"tbuooh","medial_axis"
"1380",1.31738952159799,0.018918203639134,"11","R",3.9,"tbuooh","medial_axis"
"1381",1.3318154123012,0.012611216634537,"11","R",3.9,"tbuooh","medial_axis"
"1382",1.32100270229397,-0.034891263982797,"11","R",3.9,"tbuooh","medial_axis"
"1383",1.30362331698041,-0.034689071916544,"11","R",3.9,"tbuooh","medial_axis"
"1384",1.34690695876716,0.007107035396985,"11","R",3.9,"tbuooh","medial_axis"
"1385",1.3009765395151,0.017868684703473,"11","R",3.9,"tbuooh","medial_axis"
"1386",1.29270517294561,-0.009248410846231,"11","R",3.9,"tbuooh","medial_axis"
"1387",1.32049269386241,0.015528564459564,"11","R",3.9,"tbuooh","medial_axis"
"1388",1.31589203673882,0.003740061543668,"11","R",3.9,"tbuooh","medial_axis"
"1389",1.29490912843142,0.026962000578004,"11","R",3.9,"tbuooh","medial_axis"
"1390",1.28094557329414,-0.021524677129084,"11","R",3.9,"tbuooh","medial_axis"
"1391",1.33215370655012,-0.020940971569679,"11","R",3.9,"tbuooh","medial_axis"
"1392",1.28015238392973,-0.026190703812258,"11","R",3.9,"tbuooh","medial_axis"
"1393",1.32715244576742,-0.005438331059857,"11","R",3.9,"tbuooh","medial_axis"
"1394",1.27895118190541,0.01806593667522,"11","R",3.9,"tbuooh","medial_axis"
"1395",1.30401835025573,-0.012773605029406,"11","R",3.9,"tbuooh","medial_axis"
"1396",1.32102991887694,0.024190922062175,"11","R",3.9,"tbuooh","medial_axis"
"1397",1.30495244805604,0.005159052872428,"11","R",3.9,"tbuooh","medial_axis"
"1398",1.28078725407953,-0.026818533278054,"11","R",3.9,"tbuooh","medial_axis"
"1399",1.29712469473424,0.041133049221577,"11","R",3.9,"tbuooh","medial_axis"
"1400",1.27881594137763,0.019725966563962,"11","R",3.9,"tbuooh","medial_axis"
"1401",1.25959151607622,-0.00386175302815,"11","R",3.9,"tbuooh","medial_axis"
"1402",1.25207346820365,0.01915335822653,"11","R",3.9,"tbuooh","medial_axis"
"1403",1.28614353445677,-0.03006918632819,"11","R",3.9,"tbuooh","medial_axis"
"1404",1.26373580340719,0.019427128061574,"11","R",3.9,"tbuooh","medial_axis"
"1405",1.24513846362348,-0.018662384229355,"11","R",3.9,"tbuooh","medial_axis"
"1406",1.2778176796701,-0.01565139151544,"11","R",3.9,"tbuooh","medial_axis"
"1407",1.25847122496768,-0.008121717116704,"11","R",3.9,"tbuooh","medial_axis"
"1408",1.24332548582039,-0.026131661427096,"11","R",3.9,"tbuooh","medial_axis"
"1409",1.25626565795187,-0.013721560205226,"11","R",3.9,"tbuooh","medial_axis"
"1410",1.27576348769121,0.030583886699169,"11","R",3.9,"tbuooh","medial_axis"
"1411",1.25976761354757,0.030428439571993,"11","R",3.9,"tbuooh","medial_axis"
"1412",1.25520647901946,-0.017264261873115,"11","R",3.9,"tbuooh","medial_axis"
"1413",1.27801821783782,0.004024073897619,"11","R",3.9,"tbuooh","medial_axis"
"1414",1.24307983006207,-0.002970659714429,"11","R",3.9,"tbuooh","medial_axis"
"1415",1.25256741164554,-0.009418727618661,"11","R",3.9,"tbuooh","medial_axis"
"1416",1.24026447297225,-0.005312636209775,"11","R",3.9,"tbuooh","medial_axis"
"1417",1.24687999200099,0.028587008002842,"11","R",3.9,"tbuooh","medial_axis"
"1418",1.24371148841448,0.021694365314467,"11","R",3.9,"tbuooh","medial_axis"
"1419",1.26589850351167,-0.025994106583409,"11","R",3.9,"tbuooh","medial_axis"
"1420",1.29752320736817,-0.02021874194803,"11","R",3.9,"tbuooh","medial_axis"
"1421",1.29322174856716,0.02529935872008,"11","R",3.9,"tbuooh","medial_axis"
"1422",1.27855068023037,-0.018131022303507,"11","R",3.9,"tbuooh","medial_axis"
"1423",1.2836222927764,-0.003575079704766,"11","R",3.9,"tbuooh","medial_axis"
"1424",1.28574114171235,-0.00896900721552,"11","R",3.9,"tbuooh","medial_axis"
"1425",1.28537908873277,0.017803402001142,"11","R",3.9,"tbuooh","medial_axis"
"1426",1.27430403100411,0.019613862249108,"11","R",3.9,"tbuooh","medial_axis"
"1427",1.26293712300634,0.018286006020134,"11","R",3.9,"tbuooh","medial_axis"
"1428",1.24553432887952,0.012739031482422,"11","R",3.9,"tbuooh","medial_axis"
"1429",1.24914831902316,-0.028027805367274,"11","R",3.9,"tbuooh","medial_axis"
"1430",1.25580573716683,-0.014800703713388,"11","R",3.9,"tbuooh","medial_axis"
"1431",1.25984624915339,-0.010622589561337,"11","R",3.9,"tbuooh","medial_axis"
"1432",1.281542100761,-0.022773835444887,"11","R",3.9,"tbuooh","medial_axis"
"1433",1.25288330470727,0.006712937550228,"11","R",3.9,"tbuooh","medial_axis"
"1434",1.2643167978079,0.020974662140362,"11","R",3.9,"tbuooh","medial_axis"
"1435",1.26565641818618,0.005555364792157,"11","R",3.9,"tbuooh","medial_axis"
"1436",1.28493894924439,0.000161348049913,"11","R",3.9,"tbuooh","medial_axis"
"1437",1.27701660593631,0.007467114815007,"11","R",3.9,"tbuooh","medial_axis"
"1438",1.29214812870175,-0.001121675664487,"11","R",3.9,"tbuooh","medial_axis"
"1439",1.27655913660237,-0.020241502492739,"11","R",3.9,"tbuooh","medial_axis"
"1440",1.29791176863441,0.005254991339128,"11","R",3.9,"tbuooh","medial_axis"
"1441",1.30808820215296,-0.004328878010101,"11","R",3.9,"tbuooh","medial_axis"
"1442",1.25850814491746,-0.041845093732453,"11","R",3.9,"tbuooh","medial_axis"
"1443",1.28145030636635,0.018511819863301,"11","R",3.9,"tbuooh","medial_axis"
"1444",1.2505285397299,0.000494938544261,"11","R",3.9,"tbuooh","medial_axis"
"1445",1.29178322999026,-0.013793554587405,"11","R",3.9,"tbuooh","medial_axis"
"1446",1.28546174491634,0.025356660993606,"11","R",3.9,"tbuooh","medial_axis"
"1447",1.26616448461343,0.017305460439912,"11","R",3.9,"tbuooh","medial_axis"
"1448",1.26711042987717,0.031645584140948,"11","R",3.9,"tbuooh","medial_axis"
"1449",1.27839691736925,0.011441149361645,"11","R",3.9,"tbuooh","medial_axis"
"1450",1.26302522373064,-0.027264812376563,"11","R",3.9,"tbuooh","medial_axis"
"1451",1.29976459772432,-0.03171589899388,"11","R",3.9,"tbuooh","medial_axis"
"1452",1.26897298322023,0.006905211806027,"11","R",3.9,"tbuooh","medial_axis"
"1453",1.25839116992009,-0.004900746556932,"11","R",3.9,"tbuooh","medial_axis"
"1454",1.29775237464744,0.018733134856584,"11","R",3.9,"tbuooh","medial_axis"
"1455",1.28212189674253,0.022424621625284,"11","R",3.9,"tbuooh","medial_axis"
"1456",1.30222799735599,-0.02605539828959,"11","R",3.9,"tbuooh","medial_axis"
"1457",1.29606425962362,0.008726257512338,"11","R",3.9,"tbuooh","medial_axis"
"1458",1.29350050655809,-0.024819457074816,"11","R",3.9,"tbuooh","medial_axis"
"1459",1.3185528379905,0.025761387463772,"11","R",3.9,"tbuooh","medial_axis"
"1460",1.28653238009797,0.002859134364018,"11","R",3.9,"tbuooh","medial_axis"
"1461",1.27286656758844,0.014418390552768,"11","R",3.9,"tbuooh","medial_axis"
"1462",1.3383153464887,-0.0247751935786,"11","R",3.9,"tbuooh","medial_axis"
"1463",1.29501822661845,0.004054090292832,"11","R",3.9,"tbuooh","medial_axis"
"1464",1.27384115753685,-0.006840163030934,"11","R",3.9,"tbuooh","medial_axis"
"1465",1.2995827350132,-0.009088735134887,"11","R",3.9,"tbuooh","medial_axis"
"1466",1.30244531749191,-0.030835083226814,"11","R",3.9,"tbuooh","medial_axis"
"1467",1.30212416237646,0.024987440623269,"11","R",3.9,"tbuooh","medial_axis"
"1468",1.3323531937124,0.024528508531647,"11","R",3.9,"tbuooh","medial_axis"
"1469",1.28214727584924,0.0301992235257,"11","R",3.9,"tbuooh","medial_axis"
"1470",1.31377513416419,-0.018633485763178,"11","R",3.9,"tbuooh","medial_axis"
"1471",1.30889170972864,-0.019637636285339,"11","R",3.9,"tbuooh","medial_axis"
"1472",1.29850802586763,-0.036791554617083,"11","R",3.9,"tbuooh","medial_axis"
"1473",1.28696608706874,0.014144075968227,"11","R",3.9,"tbuooh","medial_axis"
"1474",1.31487910264249,0.020684999352646,"11","R",3.9,"tbuooh","medial_axis"
"1475",0.982349309112048,0.006966045031678,"12","R",3.9,"tbuooh","medial_axis"
"1476",1.01070001100235,0.010743987583641,"12","R",3.9,"tbuooh","medial_axis"
"1477",1.02073311156328,-0.002684624079475,"12","R",3.9,"tbuooh","medial_axis"
"1478",0.990717528631755,-0.019206431940013,"12","R",3.9,"tbuooh","medial_axis"
"1479",1.00255171761529,-0.005615615561978,"12","R",3.9,"tbuooh","medial_axis"
"1480",1.00929897995899,-0.011239164080687,"12","R",3.9,"tbuooh","medial_axis"
"1481",1.02934561926886,0.018076864918954,"12","R",3.9,"tbuooh","medial_axis"
"1482",1.02605326121742,0.007030324097222,"12","R",3.9,"tbuooh","medial_axis"
"1483",1.01285080347449,-0.002680348182427,"12","R",3.9,"tbuooh","medial_axis"
"1484",0.999450987697226,-0.027365377738342,"12","R",3.9,"tbuooh","medial_axis"
"1485",1.0301160614134,0.016796023326033,"12","R",3.9,"tbuooh","medial_axis"
"1486",0.988640783338148,0.008538536583564,"12","R",3.9,"tbuooh","medial_axis"
"1487",1.01776849400772,0.020969443388801,"12","R",3.9,"tbuooh","medial_axis"
"1488",1.01546716964542,0.023102881538745,"12","R",3.9,"tbuooh","medial_axis"
"1489",1.02830207062873,-0.047010483258124,"12","R",3.9,"tbuooh","medial_axis"
"1490",1.00950474670248,0.002221433019957,"12","R",3.9,"tbuooh","medial_axis"
"1491",1.00542254686465,0.025160119953764,"12","R",3.9,"tbuooh","medial_axis"
"1492",0.998448191654868,0.011207354789768,"12","R",3.9,"tbuooh","medial_axis"
"1493",1.00697087853974,-0.012457688622796,"12","R",3.9,"tbuooh","medial_axis"
"1494",1.0068845974274,-0.015949852542427,"12","R",3.9,"tbuooh","medial_axis"
"1495",1.00884692743113,-0.025131733956311,"12","R",3.9,"tbuooh","medial_axis"
"1496",1.32847107159215,-0.000830202636253,"12","R",3.9,"tbuooh","medial_axis"
"1497",1.3446146921782,0.022285134100609,"12","R",3.9,"tbuooh","medial_axis"
"1498",1.33538499194317,0.002883367265519,"12","R",3.9,"tbuooh","medial_axis"
"1499",1.32264588935541,0.03438981055965,"12","R",3.9,"tbuooh","medial_axis"
"1500",1.32454474619869,0.003713006891372,"12","R",3.9,"tbuooh","medial_axis"
"1501",1.34240168183368,-0.008221904930349,"12","R",3.9,"tbuooh","medial_axis"
"1502",1.36677941994625,-0.019844892167839,"12","R",3.9,"tbuooh","medial_axis"
"1503",1.33633225807533,0.00822925581777,"12","R",3.9,"tbuooh","medial_axis"
"1504",1.3630824996979,0.026032666817255,"12","R",3.9,"tbuooh","medial_axis"
"1505",1.29659463193318,-0.036008388737939,"12","R",3.9,"tbuooh","medial_axis"
"1506",1.35169004096698,-0.015561864868448,"12","R",3.9,"tbuooh","medial_axis"
"1507",1.32669040585287,-0.056121727596819,"12","R",3.9,"tbuooh","medial_axis"
"1508",1.36437806899532,0.013364112499989,"12","R",3.9,"tbuooh","medial_axis"
"1509",1.37809467785471,-0.005190461075092,"12","R",3.9,"tbuooh","medial_axis"
"1510",1.36548205642994,0.015553967427911,"12","R",3.9,"tbuooh","medial_axis"
"1511",1.36091703005625,0.021184571067565,"12","R",3.9,"tbuooh","medial_axis"
"1512",1.31455105812111,0.021545772512016,"12","R",3.9,"tbuooh","medial_axis"
"1513",1.33334835530927,0.041876385086655,"12","R",3.9,"tbuooh","medial_axis"
"1514",1.34278510039255,-0.030480868407323,"12","R",3.9,"tbuooh","medial_axis"
"1515",1.3809590451832,-0.018340394864152,"12","R",3.9,"tbuooh","medial_axis"
"1516",1.34803666651636,0.001132520366991,"12","R",3.9,"tbuooh","medial_axis"
"1517",1.34071039980599,-0.026621159768446,"12","R",3.9,"tbuooh","medial_axis"
"1518",1.38182522239678,-0.030286579134322,"12","R",3.9,"tbuooh","medial_axis"
"1519",1.34133266564638,0.104328072896792,"12","R",3.9,"tbuooh","medial_axis"
"1520",1.39456200735241,-0.025271908327279,"12","R",3.9,"tbuooh","medial_axis"
"1521",1.33726166887205,-0.005852259578616,"12","R",3.9,"tbuooh","medial_axis"
"1522",1.39739656888759,-0.007405802350455,"12","R",3.9,"tbuooh","medial_axis"
"1523",1.3781746982726,-0.000598078645178,"12","R",3.9,"tbuooh","medial_axis"
"1524",1.3831874359765,-0.00342186366868,"12","R",3.9,"tbuooh","medial_axis"
"1525",1.3918219893334,-0.011918338505308,"12","R",3.9,"tbuooh","medial_axis"
