1056.9,1836,2883.8,3729.3,3808.5,4028.5,4836.3,5851,6947.6,7467.7,7390.7,6722.1,5901.9,5588.6,5374,5546.6,5611.2,5792.6,6169.4,6284.3,5865.7,5271.3,4674,3977.5,3501.9,3371.5,3293.1,3126.7,3280.1,3343.2,3329.2,3501.1,3723.8,3581.6,3581.1,3699.4,3724,3697.6,3659.4,3550.3,3376.2,3385.5,3352.1,3375.5,3367.9,3279.7,3129.7,2962.4,2925.6,2948.5,2978.5,3073.6,3277.7,3527.3,3879.5,4380.7,5017.4,5754.1,6442.4,7049.4,7181.8,7127.5,6960,6731.7,6319,5904.6,5645.7,5401.8,5340.2,5288.4,5148.9,5055.2,5080.8,5081.1,4954.8,4784.2,4854.9,4850.5,4816.6,4805.7,4835,4654.2,4622,4473.4,4111.7,3817.7,3685.3,3401.1,3180.6,3185.6,2957.5,2787.9,2689.1,2569.7,2504,2545,2397.9,2099,1807.3,1112.3
1068.6,2005.2,3040.8,3647,3914.1,4171.2,4864.1,5879.9,6726.9,7380.2,7190.7,6634.4,5976,5390.8,5386.1,5453,5581.3,5700.3,5888.4,5879.4,5827.2,5247.1,4402.5,3803.9,3641.2,3282.9,3141,3348.8,3204.5,3121.1,3419.9,3604.5,3442.6,3522.9,3624.9,3664.5,3719,3853.6,3705.3,3507.9,3439.8,3449.7,3413.7,3383.5,3355.4,3268,3254.7,3145.7,3057.9,3053.7,3107.5,3204.3,3373,3567.7,3831,4370.8,5064.2,5788,6399.4,6807.8,6994.6,7082.6,7012.8,6784.2,6323.3,5780.4,5497.5,5399.4,5322.6,5167.6,5066.9,5069.9,5096.3,4884.1,4657.5,4746.6,4827.2,4628.7,4781.5,4809.4,4655.4,4413.9,4238.1,3907.5,3677.5,3561.7,3241.1,3225.1,3096.6,2862.9,2773.1,2705.3,2579.1,2472.2,2434.5,2348.1,2383.7,2141.6,1660.4,1087.5
1090,1921.3,3059.7,3671.5,3936.3,4295,4916.4,5969.7,7072.2,7460.2,7524.2,6788,6088.9,5553.5,5426.3,5532,5632.9,5835.1,6052.9,6126.4,5699.5,5351.3,4505.9,3809.4,3471,3371.3,3124.8,3204.5,3310.5,3158.5,3254.5,3616.3,3556,3536.6,3713.8,3735.7,3733.6,3820.5,3806.5,3560.2,3461.4,3362.1,3285.7,3228.5,3276.5,3216.6,3143.3,3074.7,2967.6,2880.1,2818.3,2884.4,3066.5,3346.4,3688.7,4207.8,5029.5,5858.4,6598.5,7015,7281.9,7191.8,7055.9,6748.9,6247.1,5603.7,5098,5077.6,5105.3,5070.2,4902.2,4742.7,4880.4,4859.9,4664.3,4640.2,4770.7,4760.1,4691.5,4854.6,4645.6,4389.4,4220.6,4083.3,3804.5,3699.5,3488.5,3306.4,3248,3036.4,2946.5,2854.9,2679.6,2483,2436.1,2370.7,2337.7,2280.9,1701.9,1105.7
1074.1,1983.1,3046.6,3651.4,3971.3,4183.4,4776.6,5952.2,6956.3,7561.7,7463.6,6793.7,6097.3,5370.1,5321.4,5377,5504.3,5633.5,5880.3,5917.9,5708.3,5199.3,4447,3866.3,3608.8,3291.7,3163.8,3351.3,3173.8,3072.2,3277,3429,3383,3525,3599.5,3592.7,3609.5,3718.3,3649.9,3550.1,3529.6,3408.4,3343.4,3323,3326.4,3242.7,3197.5,3149.7,3067.4,2995.8,3014.1,3133.7,3318.9,3645,3997.4,4431.2,5072.9,5839,6500.8,6930.3,7151.1,7146,7040.4,6782.4,6336,5769.5,5503.4,5483.1,5339,5144.1,5014.3,4946,5014.5,4911.7,4737.9,4654.7,4771.1,4631.4,4738.8,4826.9,4650.6,4367.5,4254.4,3961.7,3574.7,3589.6,3341.4,3313.3,3233.9,2904.5,2740.6,2655.4,2567,2509.3,2510.2,2437.6,2418.7,2176.7,1645.6,1073.6
1063.1,1814.1,2832.1,3585,3849.7,4158.5,4846.7,5820.2,6885.5,7388.3,7483.5,6697.9,5887.1,5598.6,5461.1,5634.3,5701.7,5925.3,6241.2,6160.7,5730.9,5264.3,4605.9,3879.7,3513.5,3444.6,3186.3,3113.5,3363.4,3239.2,3302.6,3538.6,3561.3,3469.2,3574,3629.6,3621.6,3608.7,3616.6,3475.3,3357.3,3357.9,3262.6,3278.6,3294.4,3234.7,3115.3,3075.3,2970,2891.5,2918.5,3024.9,3250.9,3534.1,3955.7,4429.1,5157.4,5957.4,6476.2,6909,7061.2,7077.1,7005.9,6796.9,6360.7,5907.7,5537.8,5309.7,5255.7,5197.4,5104.5,5079.5,5065.6,5143.2,5027,4901.9,4965.6,5010.3,4865.9,4858,4882.9,4719.6,4650.6,4474.4,4084.6,3603.8,3316.3,2869.2,2681.4,2725,2709.4,2712.9,2660.1,2570.8,2544,2656.4,2416.9,2102.6,1665.8,1111.9
1046,1900.1,2993,3672.8,3893.3,4227.3,4777.1,5880.2,7034,7426.1,7445.7,6699.8,6065,5612.7,5522.3,5644.6,5708.4,5926.2,6119.7,6203.5,5698.1,5291.7,4530.4,3895.6,3481.4,3321.7,3087.2,3111.9,3300.8,3276,3360,3655.9,3580.2,3502,3648.3,3626.4,3635.8,3698.4,3661.5,3501,3515.2,3455.3,3410.2,3380.6,3380.8,3300.1,3244.4,3213.7,3053.4,2982.2,2979.3,3047.4,3227.5,3516.8,3907.6,4333.8,4897.9,5645,6358.4,6793,7116.1,7067,6972.2,6781.4,6409.7,5915.9,5500.1,5237.7,5255,5311.4,5178.6,4888.8,4906.7,4987.3,4869.7,4591.9,4755,4816.1,4680.2,4776.2,4733,4478.3,4167.9,4022.3,3549.8,3335.7,3064.8,2831.3,2879.4,2799.4,2687.9,2640.1,2646.1,2545.6,2589,2541.3,2379.8,2284.6,1733.7,1123.1
1049.1,1880.9,2944.8,3514,3810.2,4175.9,4775.4,5925.8,7024.6,7441,7466.7,6754.5,6099.4,5574.7,5507.6,5611.5,5667.8,5777,5954.7,6028.3,5741.8,5421.8,4576.8,3916.5,3565,3399.4,3140,3232.6,3296.7,3142.5,3262.4,3616.7,3539.7,3557.3,3744.6,3746.4,3737.7,3805.6,3773.1,3581.4,3541,3480.9,3471.4,3390.7,3376.8,3258.5,3195.8,3111.3,2993.7,2959.3,3009.1,3119,3256.2,3529.2,3841.3,4369.5,5101.5,5769.9,6409.1,6759,6995.2,7053.1,7016,6717.4,6322.8,5861.5,5488.2,5295.3,5324.4,5287.6,5126.6,4891.4,5075.5,5101.7,4927.7,4755.5,4888.5,4816.4,4687.1,4840.5,4742,4459.4,4240.6,3952.9,3437.1,3200.1,2803.4,2743.2,2855.7,2768.7,2836,2791.4,2690.9,2680.7,2721,2593.6,2450.1,2258,1645.3,1110.8
1064.5,1777.3,2738,3598.9,3794,3924.3,4720.2,5725.3,6861.2,7562.9,7400.3,6802.8,6018.7,5611.2,5332,5397.5,5407.9,5611.8,5931.2,5926.9,5680.9,5071,4455.4,3805,3405,3221.9,3046.8,3004,3172.5,3048.5,3098.1,3331.2,3412.7,3352,3468.5,3584.9,3621.3,3718,3632,3481.2,3372.9,3445,3378.3,3366,3386.6,3388.8,3253.5,3144.5,3075.8,3028.9,3079.7,3166.6,3266.5,3453.5,3879.5,4424.4,5078.2,5726.3,6356.4,6874.6,7101.9,7206.3,7073.9,6735.7,6246.6,5908.9,5636.9,5370.6,5108,5153,5206,5168,4977.4,4924.7,4921.4,4854.8,4571.1,4834.7,4930.2,4867.5,4826.2,4699.2,4348.2,4112.5,3990,3475.1,3149.1,2774.2,2753.9,2971.3,2867.4,2864.2,2786,2636.2,2626.7,2626.1,2518.9,2242.2,1876.5,1122.6
1124.7,2046.3,3110.2,3693.6,3987.4,4254.7,4939.2,6104,7037.8,7617.7,7435,6677,5980.1,5307.5,5252.8,5286.4,5460.1,5595.2,5758.8,5736.4,5637.5,5093.7,4350.7,3803,3586.9,3212.9,3052,3249.9,3093.4,3048.1,3398.7,3596.9,3471.6,3574.7,3624.8,3588.6,3584.9,3719.5,3620.3,3550,3534.4,3458.3,3425.9,3373.8,3320.2,3210.4,3123.5,3024.8,2935.1,2920.1,2931.9,3021.6,3242.4,3552.2,3879.3,4304.6,4957,5741.9,6372.4,6792.3,6970.9,6918.2,6894.5,6743.2,6323.2,5872.6,5533,5354.8,5347.7,5213.7,5031.6,4939.9,5038.2,4914.2,4719.3,4670.3,4794.3,4635.9,4838.2,4901.1,4721,4545.9,4295,3919.4,3652.1,3566.8,3212.6,3104,2981.1,2832.4,2906.3,2700.9,2554.6,2432.3,2384.1,2325,2334,2047.9,1573.8,1065.6
1149.1,2121.7,3176.9,3807.3,4035.3,4214.3,4973.5,6109,6993.4,7709.2,7388.7,6798.3,6024.4,5381.8,5316.8,5366.9,5495.8,5635.4,5809.4,5765.7,5760,5116.9,4403.8,3875,3704.9,3256.8,3097.6,3287,3232.8,3160.8,3465.6,3590.3,3449.4,3482.1,3601.9,3629.8,3656,3774.6,3625.8,3521.1,3450.8,3395,3298.9,3277.1,3273.2,3233.7,3175.4,3085.8,2999.3,2956,2980.3,3121.8,3312.8,3551.7,3877,4348.9,5086.4,5877.5,6476.4,6923.5,7014.7,6995.3,6983.2,6787.2,6325,5836.6,5539.8,5448.2,5377.4,5192.5,5004.4,5016.8,4999.2,4823,4740.8,4841.7,4805.6,4570.6,4791.9,4689.1,4572.3,4456.1,4193.8,3903.7,3729.8,3466,3199.7,3214.7,3038.3,2953.9,2962.7,2710.1,2560.1,2534.5,2455.3,2405,2451.4,2106.1,1647,1069.7
1068.8,1981.9,3097.4,3678.9,3989.6,4228.9,4851.7,6018.1,6969.5,7477,7331.8,6666,6012.7,5362.6,5437.4,5547.9,5562.6,5684.6,5929.2,5910.6,5666.8,5219.5,4393.1,3788.4,3495.7,3269.7,3078.2,3146.9,3241.8,3194.5,3349.5,3675.3,3563.3,3567.8,3677.7,3734.3,3723.6,3788.4,3712,3614.4,3563.2,3531.2,3486.1,3378.9,3354.5,3278.4,3207.7,3102.9,3002.2,2969.8,3008.9,3107.4,3270.8,3591.6,3973.4,4508.7,5154.3,5850.8,6482.8,6935.5,7123.8,7016.1,6896.4,6727.3,6294.7,5748.1,5468.8,5297.9,5330,5280.4,5131.9,4932,5067,5019.7,4779.7,4536.8,4738.8,4680.2,4656.2,4660.5,4504.7,4171.7,4087.1,3863.7,3523.6,3488.8,3191.4,3125.3,3121,2872.6,2794.4,2708.9,2604.1,2524.3,2549.6,2469.9,2473.3,2218.9,1615.6,1087.2
1127.4,2086.9,3102.9,3698.1,4012,4241.7,4900.1,5978.2,6956.4,7703.3,7433.4,6774.4,6045.7,5354,5288.4,5316,5434,5606.2,5819.7,5786.1,5739.2,5224.5,4532.5,3920.2,3650.5,3256.1,3076.7,3175.4,3107.5,3044.3,3354.5,3582.7,3442.1,3490.4,3622.7,3642.8,3616.4,3728.1,3653.4,3540.2,3445.9,3423.2,3349.4,3376.3,3386.5,3251.7,3155.9,3095.2,3012,2969.2,2995.4,3072.7,3249.6,3561.3,3894.3,4222.5,4856.7,5618,6251.8,6720.2,6962.6,7083.2,6940.1,6597.2,6193.4,5734.9,5614.2,5561,5419.7,5206.3,5117.4,5070.2,4948.6,4707.8,4739.9,4672.6,4614.3,4498.6,4762,4647.7,4533.5,4501.6,4140.2,3914.3,3782.5,3573.1,3341.5,3233.9,3043.5,2890.3,2911.6,2729.9,2692.4,2580.6,2386.4,2336.7,2429.3,2182.7,1664.9,1066.7
1108,1874.7,2882.2,3715.6,4055.8,4164.4,4934.9,6061.2,6979.5,7748.5,7358,6720,5962.9,5527.2,5678.2,5693.9,5602.5,5727.4,6160.3,6316.3,6118.1,5263.5,4561.9,3978.6,3503.4,3277.6,3392.7,3153.5,3141.3,3447.9,3350.3,3361.1,3628.1,3680.4,3540.1,3660.6,3654.4,3578,3486.5,3427.6,3254,3185.3,3197.3,3181.7,3227.9,3144.2,3007.5,2906.3,2889.4,2853.8,2843.2,2919,3113.5,3476.4,3813.2,4310.3,5119.6,5967.1,6720.5,7109.2,7379.4,7267.9,7139.2,6816.4,6259.8,5624.7,5298.2,5228.5,5077.8,4933.6,4931.6,5085.2,5065.8,4929.7,4955.3,5237.1,5217.2,5214.4,5347.1,5421.2,5163.3,4989.6,4835.9,4491.1,4137.8,4090.3,3867.9,3500.3,3235,3151.8,2916.1,2650.3,2468.6,2386.8,2400,2334,2183.8,2044.1,1687.7,1114.7
1085.7,2034.9,3122.7,3710.1,3930.6,4274.9,4923.5,6122.9,7132.5,7401.5,7251,6607.8,5997.5,5468.4,5531.4,5685.8,5709.1,5901.5,6095.8,6058.3,5599.4,5130.8,4368.1,3755.5,3420.5,3290,3096.1,3188.7,3251.1,3143.6,3299,3657.3,3562.2,3572.1,3722.2,3680.8,3686.6,3719.7,3613.3,3403.9,3358.1,3305.7,3293.3,3291.4,3296.1,3190.5,3099.5,3004.5,2875.1,2812.8,2831.9,2994.1,3245.1,3583.8,3924.6,4475,5250.8,5942.1,6567.2,6898.7,7083,6979,6869,6706.9,6331.7,5790.4,5381.3,5216.7,5187.6,5065.3,4973,4924,4993.4,4947,4787.8,4587,4747.4,4775.2,4720.9,4828.9,4739,4468,4272.9,4123.3,3732.2,3587.8,3295.4,3060.8,2980,2915.2,2760.9,2670.5,2619.5,2418.4,2369,2359,2288.8,2117.8,1691.7,1087.6
1074.9,1842.9,2930.6,3830.5,3851.1,4066.4,4819.3,5858.7,6988.6,7435.1,7396.5,6721.6,5962.7,5656.4,5488.9,5623.5,5667.8,5834.8,6155.4,6199.5,5755.9,5238,4600.8,3925.4,3496.9,3404.5,3144.2,3106.6,3387.6,3293.2,3352.4,3578.4,3592.3,3477.9,3585.1,3651.6,3675.1,3698.4,3660.4,3504.5,3373.4,3347.1,3311.5,3362.4,3363.5,3340.3,3179.5,3037.9,2983.7,2973.7,2956.3,2949.1,3189.3,3500.6,3853.3,4215.5,5038.3,5844.3,6325.1,6795.1,7138.4,7208.2,6987.5,6740.7,6338.6,5933.5,5568.1,5364.5,5304.1,5294.2,5171.9,4939.9,4782.4,4882.8,4807.4,4567.7,4445.1,4656.5,4517.7,4599.4,4633,4469.5,4239.7,4156.5,3911.4,3633.5,3551.5,3246.3,3087.5,2999.1,2879.5,2902.3,2625.4,2449.3,2430.4,2443.8,2240.5,2041,1681.9,1119.3
1062.1,1992.5,3051.6,3730.2,3960.4,4094.8,4706.9,5791.6,6733.9,7417.1,7295.2,6753.7,6130.5,5524,5489.6,5484.2,5561.1,5755.5,5987.9,5854.3,5615.2,5150.5,4325.4,3756.6,3564.4,3253.4,3063,3214.5,3145.1,3120.8,3351.6,3471.9,3340.2,3377.1,3496.5,3582.3,3634.5,3721.5,3609.7,3441.1,3386.3,3407.9,3427.6,3365.3,3306.1,3195.8,3142.9,3057,2961.3,2915.2,2930,3055.6,3228.5,3557.1,3867.9,4368.1,5073.4,5822,6456.3,6842.8,7022.6,6966.1,6885.2,6662.2,6183.7,5626.1,5394.9,5397.2,5337.3,5171.3,4976.6,4816.6,4965.2,4886.9,4680.9,4571.5,4748.9,4627.9,4630.6,4740.7,4630.9,4396.1,4216.5,3902,3614.1,3622.8,3348.8,3209.1,3137.5,2924.9,2831.9,2759.4,2604.1,2459,2480.6,2377.9,2312.7,2124.3,1663.6,1086.2
1041.2,1977.1,3065.8,3610.4,3808.5,4126.5,4738.7,5939.1,6986.8,7307.8,7215.5,6587.2,6006.8,5570.7,5552.2,5641.9,5725.7,6007.6,6198.7,6178,5672,5283.1,4470.6,3822.2,3492.8,3397.8,3141.2,3223.3,3313.5,3207,3354.2,3677.6,3620.9,3538.3,3679.3,3739.9,3821.8,3833.1,3727.4,3508.2,3459.7,3421,3377.9,3336,3358.8,3285.1,3202.4,3121.4,3011,2940.8,2952,3063.1,3282,3563.5,3912.8,4432.2,5153.8,5836.7,6422.5,6854.4,7178.1,7060.7,6876,6639.5,6278.4,5806.6,5404.3,5153.2,5169.9,5244.4,5170,4936.5,4940.9,5063.3,4956.1,4752,4880.5,4989.7,4843.7,4818.1,4726.6,4511.5,4209.6,4014.2,3541,3287.7,3053,2771.4,2791.5,2700.8,2626.6,2638.7,2564.5,2544.1,2662.6,2673.8,2418.5,2266.1,1696.8,1081.3
1078.4,2017.7,3184.5,3710.4,3892.2,4229.1,4827.6,6013.2,7265.7,7524.3,7513.5,6722.3,5986.3,5466.2,5329.3,5488,5597.4,5742,5971.9,6120.5,5725,5419.9,4551.9,3897.8,3556.3,3421,3128.8,3169.2,3320.6,3194.8,3251,3579.8,3540.4,3440.7,3535.1,3558.4,3532.1,3539.5,3539.4,3397.6,3339.6,3320.4,3317.2,3299.9,3244,3135.9,3054,3009.1,2930.3,2853.1,2842.4,2907.1,3103.6,3383.2,3697.8,4102.4,4868.7,5664.1,6363.4,6800,7038.5,7021,6990.3,6827.4,6519.5,5989.8,5522.9,5306.9,5259.3,5201.9,5058.7,4901.7,4903.8,4858.7,4685,4635.3,4787.3,4858,4791.4,4914.4,4720.5,4515.5,4369.8,4081.9,3828.9,3650.7,3439.5,3236.9,3230.9,3078.1,2962.9,2936.2,2723.3,2663.2,2599.4,2516.5,2423.8,2355.5,1781.6,1116.8
1107.1,2009.6,3062.9,3776.5,4010.5,4150.5,4879.1,6063.9,6990.9,7700.4,7365.5,6707.4,5937.4,5269.5,5235.6,5322.9,5482.9,5651.2,5879.9,5834.8,5752.1,5134.1,4400.3,3784.5,3556.9,3205.2,3126.3,3267.3,3131,3093.5,3378.8,3510.3,3489.5,3609.9,3647.1,3640.5,3652.3,3779.7,3688.7,3621.7,3534.4,3437.9,3366.3,3369.7,3304.3,3198.2,3152.6,3078.3,2964.8,2927.2,2937.9,3022.6,3226.9,3556.2,3863.6,4246.2,4938,5803.9,6468.5,6890.7,6964.4,6900.9,6883.7,6734.7,6161.3,5534.4,5444.6,5431.6,5344.2,5163.2,4997,5030.5,5052.9,4833.1,4629.2,4688.4,4692.6,4487.8,4771.8,4823.3,4630,4415.5,4170.5,3796.1,3610.5,3486.8,3211.3,3168.9,2953.9,2786.9,2815.1,2710.3,2622.6,2579.8,2529.8,2454.9,2452.1,2155.6,1675,1102.9
