1060.8,1850.9,3049.8,4175.9,4756.1,5327.7,6225.4,7571.4,9064.3,9752,10005,9139.1,8071.8,7355.2,6925.8,6999.3,7073.1,7172.5,7380.9,7656.1,7365.5,7043,6042.9,5299.1,4781.4,4399.2,4079.8,4215.1,4254.3,4089.4,4229.3,4485.3,4379.1,4408.5,4626.7,4571.5,4574.4,4655.1,4604.4,4388.4,4337.7,4239.2,4178.6,4191.8,4221.3,4136.4,4025.3,3938.5,3859.7,3769.1,3756,3862.1,4066.2,4419.9,4830.7,5450.8,6309.7,7206.3,7997.6,8452.6,8743.7,8800.7,8721.2,8347.2,7773.9,7074.4,6653.7,6586.5,6529.1,6308.9,6025.6,5873.7,6030.3,5956.3,5959,6102.7,6168,5967.1,6118.7,6118.3,5827.6,5659.3,5293,4811.3,4441.6,4207.8,3844.5,3808.3,3653.9,3478.3,3596,3339.9,3199.4,3240.8,3281.1,3181.2,3210.9,2645,1867.3,1077.6
1051.6,2003.1,3201.5,4223.4,4972.3,5379.5,6132.1,7603.8,8889.7,9705.4,9722.2,8982.3,8038.7,6982,6773.3,6726.3,6814.6,6908.8,7129.9,7250.6,7320.2,6769.9,5819.4,5072.2,4746,4293.8,4111.9,4335.5,4107.6,4050.8,4427.7,4583.9,4465.6,4648.7,4711.9,4691.5,4688.7,4798.4,4641.4,4546.1,4502.4,4380.3,4319.2,4425.5,4399,4256.1,4225.3,4118.8,3977,3941.3,3986.1,4060.4,4268.6,4599.3,4959.7,5466.7,6311.3,7208.6,7876.2,8315.5,8507.5,8648.1,8540.8,8225.9,7652.9,7020.2,6858.9,6744.6,6588.9,6385.9,6170.1,6111.4,6122.9,5977.2,5904.3,5866,5813.8,5669.7,5983.3,5770.6,5561.1,5506.2,5167.1,4676.5,4556.1,4293.5,3991.6,3962.2,3676.7,3540.2,3525,3378.5,3214.5,3099.2,2980.5,2960.4,2959.8,2510.8,1904.1,1127.1
1033.9,1948.1,3161.1,4178.5,4914.5,5316.8,6020,7505.7,8914.9,9854.9,9988.8,9185,8217.2,7144.2,6824.3,6699.8,6889.2,7008.6,7191.2,7253.7,7262.8,6795.6,5898.5,5191.9,4762.5,4279,4070.8,4237.3,4180,4129.2,4409.2,4588.3,4452.2,4612.3,4721.5,4782.7,4827.6,4908.1,4730.1,4590.5,4533.2,4491.5,4446,4475.6,4413.6,4283.1,4264.6,4163,4013,3935.6,3940.5,4036.4,4257.7,4554.2,4875.6,5414,6277.7,7212.9,7893.6,8390.9,8602.7,8704.1,8562.8,8272.7,7687.2,7067.9,6773.6,6648.5,6550.8,6304.5,6050.1,6015.5,5935.8,5729.1,5593.9,5749,5698.4,5450.3,5796,5739,5459.4,5190,5014.2,4631.4,4604.5,4380.3,4135.7,4006.8,3663,3620.2,3553.4,3347.3,3247.5,3157,3003.2,3019.8,2899.5,2362.4,1809.6,1075.8
1046.6,2005,3203.2,4183.3,4921.7,5441.6,6273.8,7695,8960.4,9745.8,9704.8,8845.8,7957.1,7054.2,6897,6858.4,6987,7088.8,7280,7373.5,7329.2,6707.4,5722.2,4996.7,4666.8,4243,4091.3,4346.5,4046.4,3999.7,4386.4,4498.6,4427.6,4619.8,4604.9,4562.6,4631.5,4745.6,4570.4,4446.4,4408.1,4328.3,4286,4368.9,4356.9,4226.2,4219,4075.6,3915.3,3820.1,3795.4,3949.5,4256.3,4635.1,5017.1,5551.5,6389.4,7233.1,7883.9,8404.8,8449.6,8376.4,8384,8179.2,7505.5,6911.5,6837.7,6826.3,6607.6,6374.6,6201.8,6174.3,6103.2,5898.6,5600,5699.6,5686.9,5561,5811.6,5774.9,5581.3,5373.1,5162.5,4787.6,4747.3,4536.6,4199.9,4183.3,3873,3687.1,3581.3,3407.8,3188.2,3129.9,3063.9,3025.5,2998.5,2547,1939.1,1085.7
1055.7,1913.4,3052.2,4189.7,4940.5,5297.9,6026.2,7429,8783.4,9764.5,9813.5,9170,8138.6,6973.6,6826.3,6826.8,6988.8,7101.8,7265.3,7271.8,7221.6,6679.3,5846.1,5033.6,4566.2,4180.6,4078.7,4257.1,4280.9,4193.3,4495.1,4811.5,4679.1,4694.9,4883.9,4880.6,4763.7,4870.3,4713.7,4561,4430.1,4379.3,4295,4318.4,4219.3,4083,3992.1,3886.5,3796.3,3750.1,3779.7,3874.3,4193,4583.1,5007.5,5468,6323.9,7328.6,8015.9,8539.6,8766.1,8816.9,8591.9,8305.5,7775.3,7173,6732,6660.9,6606.7,6473.6,6277.5,6340.2,6279.3,6053.5,5808.7,5859.6,5641.8,5485.8,5849.2,5716.6,5603.7,5338.7,5003.4,4846.8,4595.1,4420.5,4247.7,4013.2,3780.4,3699.5,3473.5,3348.8,3408.2,3163.6,3082.8,3136.1,2925,2397.8,1910.4,1121.5
1117.4,1988.8,3112.9,4231.4,4939.8,5395.9,6286.2,7727.8,8933.1,9819.8,9667.2,8974.3,8005.3,7063.5,6829.8,6820.9,6945.5,6994.8,7128.2,7200.3,7305.8,6595.7,5783.2,5113.8,4802.2,4264.3,4070.4,4246.8,4094.3,4072.2,4460.9,4508.5,4449,4599.8,4673,4681.1,4771,4927.8,4693.2,4492.6,4464.8,4474.6,4402.6,4478.4,4345,4194.4,4096.4,3985.6,3901.4,3922.8,3943.5,4016.5,4273,4623.8,5005.5,5444.3,6350.5,7287.5,7933.6,8461.9,8595.7,8676.9,8515.8,8203.4,7612.8,7046.3,6918.4,6806.9,6564.7,6291.3,6127.4,6196.1,6160.3,6008.2,5872.6,5891.2,5734.2,5648.1,5818.5,5697.5,5559.8,5312.3,4942.4,4512.1,4539.1,4255.4,4080,3952.9,3656.4,3641.7,3497.5,3369.7,3328.2,3152.8,2987.6,3024.1,2859,2363.9,1917.5,1096
1107.2,2083.8,3289.2,4295.3,4929.9,5352.1,6197.5,7449.7,8714.4,9747.3,9644.3,9062.3,8020.2,7065.7,6807.5,6758.4,6898.6,7051.8,7313.1,7330.5,7276,6661.4,5844.4,5076.2,4796.9,4298.9,4143.4,4381.8,4222.3,4130.7,4550.7,4656.3,4442.7,4471.3,4598.1,4632.5,4668.8,4768.2,4563.1,4406.2,4335.4,4267.1,4205.9,4286.7,4251.8,4129.7,4063.9,3970.8,3868.5,3842.7,3870.3,3947.4,4195.2,4527.2,4842,5399.7,6293,7269.3,7999,8536.7,8575.4,8551.6,8457.7,8151.9,7574,7003.5,6873,6810.4,6652.9,6365.3,6081.2,6089.6,6032.7,5833.9,5741.8,5803.4,5631.9,5405.6,5732.5,5667.3,5522,5375.5,5104.2,4705.4,4688.9,4355.9,4090.8,4052.6,3782.6,3720.7,3584,3349.9,3184.3,3070.3,2914.4,3006.6,3065.9,2487.1,1922.4,1136.8
1077.1,1956.6,3227.5,4183.4,4774.7,5397.6,6343.8,7667.5,9027.5,9544.2,9745.6,8828.4,7849.5,7023.6,6716.2,6731.2,6770.2,6858.3,7255.7,7490.4,7335.5,7045.7,5865.6,5036.7,4673.2,4421.8,4106.9,4222.5,4251,4086.1,4264.8,4626.5,4560.3,4596.7,4709,4714,4643.4,4742.9,4666.6,4462.5,4316.9,4298.5,4240.6,4209,4251.6,4122.4,4031.7,3873.4,3712,3688.3,3706.5,3756.8,4027,4543.8,4995.5,5535.5,6451.3,7480.6,8200.9,8616.3,8690.9,8594.1,8270.2,7763.7,7144.1,6463.1,6238.1,6287.2,6214.7,6022.9,5969.9,6083.4,6063.4,5876.8,5937.4,6062.4,6108.6,5926.3,6071.4,5808.4,5676.2,5524.6,5118.1,4800.9,4692,4520.3,4299.4,4142.8,3793,3672,3600.6,3391.3,3306.9,3176.1,3041.7,3095.6,3056.7,2434.5,1862.8,1109.2
1077.8,1877.2,3059.1,4278.9,4836.9,5228.9,6266.8,7673.6,8813.5,9806.4,9597.9,9020,7926.4,7006.3,6635.5,6700.4,6966.1,7023,7163.8,7313.2,7547.9,6598.3,5677.4,5045.2,4810.1,4262.2,4220.2,4437.2,4179.8,4153.1,4514.2,4442.2,4422.9,4572.5,4653.1,4649.8,4811.2,4903.7,4669.4,4516.4,4428,4370.8,4361,4522.1,4360.2,4231.9,4145.3,4015,3885.1,3824.2,3826.4,3957.8,4265.3,4631,4940.4,5456.3,6451.2,7474.8,8047.3,8473.9,8641.8,8679.9,8521.2,8167.1,7502.5,6979.5,6835.7,6674.5,6407.9,6211,6181.3,6242.1,6102.8,5867.3,5887.6,5904.7,5629,5748.5,5896.9,5711.3,5484.8,5266.4,4919.4,4588.8,4549.5,4181.8,4105.7,3923.2,3624.8,3640.9,3419.3,3260.4,3101.9,2967.8,2875.5,3049.7,2856.7,2392.4,1854.4,1080.5
1067.8,1961.3,3289.1,4295.4,4847.6,5320.6,6034.1,7457,9035.4,9616.8,9841.3,8879,7866.7,6976.2,6663.1,6854.3,6972.5,7076.8,7349.4,7550.6,7172.5,6867.3,5894.2,5107.7,4639.1,4473.1,4100.5,4196.8,4341.6,4191.2,4335.5,4782.7,4647,4555.6,4692.5,4733.8,4761.9,4832.7,4716.5,4465.3,4456.6,4382.8,4335.9,4305.5,4360.7,4278.9,4141.6,4029.5,3928.8,3838.9,3829.5,3945.8,4156.8,4570.3,4979.5,5543.7,6374.2,7153.7,7798.6,8233.8,8495.3,8502.2,8441.7,8127.3,7555,6841.3,6477.5,6502,6468,6312.9,6105.9,6008.1,6117,5905.9,5638.4,5637.8,5713.8,5516.3,5593.1,5674.2,5470.7,5091.4,4918,4616.8,4349.8,4351.4,4036.8,3998.4,3929.8,3708.6,3653,3478.3,3216.6,3078.6,3109.6,3005.2,2990.5,2553.1,1841.8,1087.2
